point_id,corner_label,temp_c,vdd_v,freq_hz,s11_db,s21_db,s12_db,s22_db,s11_mag,s21_mag,s12_mag,s22_mag,k,mu,mag_delta,nf_sp_db,nfmin_sp_db
sp_sf_125c_vdd1.98v,sf,125,1.98,2.450100e+09,-3.1234,10.8288,-93.7062,-0.0047,0.697958,3.478877,2.063913e-05,0.999459,3.543617,1.000356,0.697548,2.6987,2.4699
sp_sf_125c_vdd1.98v,sf,125,1.98,2.458450e+09,-3.1243,10.8207,-93.6437,-0.0047,0.697885,3.475635,2.078804e-05,0.999454,3.553734,1.000360,0.697471,2.6986,2.4699
sp_sf_125c_vdd1.98v,sf,125,1.98,2.466800e+09,-3.1252,10.8125,-93.5815,-0.0048,0.697812,3.472372,2.093748e-05,0.999450,3.563834,1.000364,0.697395,2.6985,2.4698
sp_sf_125c_vdd1.98v,sf,125,1.98,2.475150e+09,-3.1261,10.8043,-93.5195,-0.0048,0.697740,3.469088,2.108745e-05,0.999445,3.573916,1.000367,0.697319,2.6985,2.4698
sp_sf_125c_vdd1.98v,sf,125,1.98,2.483500e+09,-3.1270,10.7960,-93.4577,-0.0049,0.697668,3.465783,2.123795e-05,0.999441,3.583980,1.000371,0.697244,2.6984,2.4697
sp_sf_27c_vdd1.62v,sf,27,1.62,2.400000e+09,-3.0709,11.5265,-95.2300,-0.0046,0.702189,3.769865,1.731802e-05,0.999471,3.841422,1.000366,0.701793,2.5917,2.3837
sp_sf_27c_vdd1.62v,sf,27,1.62,2.408350e+09,-3.0717,11.5164,-95.1667,-0.0046,0.702125,3.765472,1.744468e-05,0.999466,3.853495,1.000370,0.701726,2.5917,2.3836
sp_sf_27c_vdd1.62v,sf,27,1.62,2.416700e+09,-3.0725,11.5062,-95.1037,-0.0047,0.702062,3.761060,1.757181e-05,0.999461,3.865546,1.000374,0.701658,2.5916,2.3835
sp_sf_27c_vdd1.62v,sf,27,1.62,2.425050e+09,-3.0733,11.4960,-95.0408,-0.0047,0.701998,3.756629,1.769941e-05,0.999457,3.877575,1.000377,0.701592,2.5915,2.3835
sp_sf_27c_vdd1.62v,sf,27,1.62,2.433400e+09,-3.0741,11.4857,-94.9782,-0.0048,0.701935,3.752181,1.782746e-05,0.999452,3.889582,1.000381,0.701525,2.5914,2.3834
sp_sf_27c_vdd1.62v,sf,27,1.62,2.441750e+09,-3.0748,11.4753,-94.9158,-0.0048,0.701872,3.747715,1.795598e-05,0.999447,3.901568,1.000385,0.701459,2.5913,2.3834
sp_sf_27c_vdd1.62v,sf,27,1.62,2.450100e+09,-3.0756,11.4649,-94.8536,-0.0048,0.701810,3.743232,1.808496e-05,0.999443,3.913532,1.000389,0.701393,2.5913,2.3833
sp_sf_27c_vdd1.62v,sf,27,1.62,2.458450e+09,-3.0764,11.4545,-94.7917,-0.0049,0.701748,3.738732,1.821441e-05,0.999438,3.925474,1.000393,0.701328,2.5912,2.3833
sp_sf_27c_vdd1.62v,sf,27,1.62,2.466800e+09,-3.0771,11.4440,-94.7300,-0.0049,0.701686,3.734216,1.834431e-05,0.999433,3.937394,1.000397,0.701263,2.5911,2.3832
sp_sf_27c_vdd1.62v,sf,27,1.62,2.475150e+09,-3.0779,11.4334,-94.6685,-0.0050,0.701625,3.729685,1.847468e-05,0.999428,3.949293,1.000401,0.701198,2.5910,2.3831
sp_sf_27c_vdd1.62v,sf,27,1.62,2.483500e+09,-3.0787,11.4228,-94.6072,-0.0050,0.701564,3.725138,1.860551e-05,0.999424,3.961170,1.000404,0.701134,2.5909,2.3831
sp_sf_27c_vdd1.80v,sf,27,1.80,2.400000e+09,-3.0657,11.5653,-95.5444,-0.0044,0.702615,3.786751,1.670245e-05,0.999489,3.824838,1.000353,0.702232,2.5882,2.3817
sp_sf_27c_vdd1.80v,sf,27,1.80,2.408350e+09,-3.0664,11.5551,-95.4812,-0.0045,0.702554,3.782270,1.682448e-05,0.999485,3.836942,1.000357,0.702168,2.5882,2.3816
sp_sf_27c_vdd1.80v,sf,27,1.80,2.416700e+09,-3.0672,11.5447,-95.4182,-0.0045,0.702492,3.777770,1.694696e-05,0.999480,3.849025,1.000360,0.702103,2.5881,2.3816
sp_sf_27c_vdd1.80v,sf,27,1.80,2.425050e+09,-3.0679,11.5343,-95.3554,-0.0046,0.702432,3.773253,1.706988e-05,0.999476,3.861085,1.000364,0.702039,2.5880,2.3815
sp_sf_27c_vdd1.80v,sf,27,1.80,2.433400e+09,-3.0687,11.5239,-95.2928,-0.0046,0.702371,3.768717,1.719325e-05,0.999471,3.873124,1.000368,0.701976,2.5879,2.3815
sp_sf_27c_vdd1.80v,sf,27,1.80,2.441750e+09,-3.0694,11.5134,-95.2305,-0.0046,0.702311,3.764165,1.731707e-05,0.999467,3.885142,1.000371,0.701912,2.5878,2.3814
sp_sf_27c_vdd1.80v,sf,27,1.80,2.450100e+09,-3.0701,11.5028,-95.1684,-0.0047,0.702251,3.759596,1.744133e-05,0.999462,3.897137,1.000375,0.701849,2.5878,2.3814
sp_sf_27c_vdd1.80v,sf,27,1.80,2.458450e+09,-3.0709,11.4922,-95.1065,-0.0047,0.702192,3.755011,1.756604e-05,0.999457,3.909111,1.000379,0.701786,2.5877,2.3813
sp_sf_27c_vdd1.80v,sf,27,1.80,2.466800e+09,-3.0716,11.4816,-95.0449,-0.0048,0.702133,3.750410,1.769119e-05,0.999453,3.921064,1.000383,0.701724,2.5876,2.3812
sp_sf_27c_vdd1.80v,sf,27,1.80,2.475150e+09,-3.0723,11.4709,-94.9834,-0.0048,0.702074,3.745794,1.781678e-05,0.999448,3.932994,1.000386,0.701662,2.5875,2.3812
sp_sf_27c_vdd1.80v,sf,27,1.80,2.483500e+09,-3.0731,11.4601,-94.9222,-0.0048,0.702015,3.741164,1.794283e-05,0.999444,3.944904,1.000390,0.701600,2.5874,2.3811
sp_sf_27c_vdd1.98v,sf,27,1.98,2.400000e+09,-3.0624,11.6037,-95.7668,-0.0043,0.702880,3.803503,1.628029e-05,0.999505,3.778663,1.000340,0.702509,2.5846,2.3797
sp_sf_27c_vdd1.98v,sf,27,1.98,2.408350e+09,-3.0631,11.5932,-95.7036,-0.0043,0.702821,3.798932,1.639910e-05,0.999501,3.790716,1.000344,0.702447,2.5845,2.3796
sp_sf_27c_vdd1.98v,sf,27,1.98,2.416700e+09,-3.0638,11.5827,-95.6407,-0.0044,0.702762,3.794344,1.651834e-05,0.999497,3.802747,1.000347,0.702385,2.5845,2.3796
sp_sf_27c_vdd1.98v,sf,27,1.98,2.425050e+09,-3.0646,11.5722,-95.5780,-0.0044,0.702703,3.789737,1.663801e-05,0.999492,3.814757,1.000351,0.702323,2.5844,2.3795
sp_sf_27c_vdd1.98v,sf,27,1.98,2.433400e+09,-3.0653,11.5616,-95.5155,-0.0044,0.702645,3.785114,1.675812e-05,0.999488,3.826746,1.000354,0.702262,2.5843,2.3794
sp_sf_27c_vdd1.98v,sf,27,1.98,2.441750e+09,-3.0660,11.5509,-95.4532,-0.0045,0.702587,3.780474,1.687866e-05,0.999484,3.838713,1.000358,0.702201,2.5842,2.3794
sp_sf_27c_vdd1.98v,sf,27,1.98,2.450100e+09,-3.0667,11.5402,-95.3912,-0.0045,0.702530,3.775818,1.699963e-05,0.999479,3.850659,1.000362,0.702140,2.5842,2.3793
sp_sf_27c_vdd1.98v,sf,27,1.98,2.458450e+09,-3.0674,11.5295,-95.3294,-0.0046,0.702472,3.771146,1.712104e-05,0.999475,3.862584,1.000365,0.702080,2.5841,2.3793
sp_sf_27c_vdd1.98v,sf,27,1.98,2.466800e+09,-3.0681,11.5187,-95.2678,-0.0046,0.702415,3.766458,1.724288e-05,0.999470,3.874487,1.000369,0.702020,2.5840,2.3792
sp_sf_27c_vdd1.98v,sf,27,1.98,2.475150e+09,-3.0688,11.5078,-95.2064,-0.0046,0.702359,3.761757,1.736516e-05,0.999466,3.886369,1.000372,0.701960,2.5839,2.3792
sp_sf_27c_vdd1.98v,sf,27,1.98,2.483500e+09,-3.0695,11.4969,-95.1453,-0.0047,0.702302,3.757040,1.748786e-05,0.999461,3.898229,1.000376,0.701900,2.5838,2.3791
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.400000e+09,-3.0208,11.9667,-96.5031,-0.0045,0.706255,3.965854,1.495705e-05,0.999485,4.129743,1.000371,0.705872,2.5483,2.3454
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.408350e+09,-3.0214,11.9548,-96.4404,-0.0045,0.706202,3.960411,1.506542e-05,0.999480,4.143393,1.000374,0.705816,2.5482,2.3453
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.416700e+09,-3.0221,11.9428,-96.3779,-0.0046,0.706149,3.954956,1.517418e-05,0.999476,4.157019,1.000378,0.705760,2.5482,2.3453
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.425050e+09,-3.0227,11.9308,-96.3156,-0.0046,0.706097,3.949488,1.528333e-05,0.999471,4.170620,1.000382,0.705704,2.5481,2.3452
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.433400e+09,-3.0234,11.9188,-96.2536,-0.0046,0.706045,3.944007,1.539288e-05,0.999467,4.184195,1.000386,0.705649,2.5480,2.3451
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.441750e+09,-3.0240,11.9067,-96.1918,-0.0047,0.705993,3.938516,1.550282e-05,0.999462,4.197746,1.000390,0.705594,2.5479,2.3451
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.450100e+09,-3.0246,11.8945,-96.1302,-0.0047,0.705941,3.933013,1.561316e-05,0.999458,4.211271,1.000393,0.705539,2.5478,2.3450
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.458450e+09,-3.0253,11.8823,-96.0688,-0.0048,0.705890,3.927499,1.572389e-05,0.999453,4.224771,1.000397,0.705485,2.5477,2.3450
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.466800e+09,-3.0259,11.8701,-96.0076,-0.0048,0.705839,3.921975,1.583502e-05,0.999448,4.238247,1.000401,0.705431,2.5477,2.3449
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.475150e+09,-3.0265,11.8578,-95.9467,-0.0048,0.705789,3.916441,1.594654e-05,0.999444,4.251697,1.000405,0.705377,2.5476,2.3449
sp_typ_-40c_vdd1.62v,typ,-40,1.62,2.483500e+09,-3.0271,11.8455,-95.8859,-0.0049,0.705739,3.910897,1.605845e-05,0.999439,4.265122,1.000409,0.705323,2.5475,2.3448
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.400000e+09,-3.0154,12.0002,-96.7839,-0.0043,0.706691,3.981144,1.448113e-05,0.999501,4.111700,1.000359,0.706320,2.5442,2.3428
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.408350e+09,-3.0160,11.9881,-96.7213,-0.0044,0.706640,3.975612,1.458589e-05,0.999497,4.125368,1.000362,0.706266,2.5441,2.3428
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.416700e+09,-3.0167,11.9760,-96.6590,-0.0044,0.706589,3.970069,1.469102e-05,0.999492,4.139012,1.000366,0.706212,2.5440,2.3427
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.425050e+09,-3.0173,11.9638,-96.5968,-0.0044,0.706539,3.964513,1.479654e-05,0.999488,4.152631,1.000370,0.706159,2.5439,2.3426
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.433400e+09,-3.0179,11.9516,-96.5349,-0.0045,0.706489,3.958945,1.490244e-05,0.999484,4.166225,1.000373,0.706106,2.5439,2.3426
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.441750e+09,-3.0185,11.9393,-96.4731,-0.0045,0.706439,3.953367,1.500872e-05,0.999479,4.179794,1.000377,0.706053,2.5438,2.3425
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.450100e+09,-3.0191,11.9271,-96.4116,-0.0046,0.706390,3.947778,1.511538e-05,0.999475,4.193338,1.000381,0.706000,2.5437,2.3425
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.458450e+09,-3.0197,11.9147,-96.3503,-0.0046,0.706341,3.942178,1.522242e-05,0.999470,4.206858,1.000384,0.705948,2.5436,2.3424
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.466800e+09,-3.0203,11.9024,-96.2892,-0.0046,0.706292,3.936569,1.532984e-05,0.999466,4.220352,1.000388,0.705896,2.5435,2.3424
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.475150e+09,-3.0209,11.8900,-96.2284,-0.0047,0.706243,3.930951,1.543764e-05,0.999461,4.233822,1.000392,0.705844,2.5435,2.3423
sp_typ_-40c_vdd1.80v,typ,-40,1.80,2.483500e+09,-3.0215,11.8775,-96.1677,-0.0047,0.706195,3.925323,1.554582e-05,0.999457,4.247267,1.000396,0.705793,2.5434,2.3422
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.400000e+09,-3.0117,12.0332,-96.9864,-0.0042,0.706992,3.996325,1.414759e-05,0.999515,4.068145,1.000347,0.706632,2.5399,2.3401
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.408350e+09,-3.0123,12.0210,-96.9239,-0.0042,0.706943,3.990703,1.424976e-05,0.999511,4.081750,1.000351,0.706580,2.5398,2.3401
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.416700e+09,-3.0129,12.0087,-96.8616,-0.0043,0.706894,3.985070,1.435230e-05,0.999507,4.095330,1.000354,0.706528,2.5397,2.3400
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.425050e+09,-3.0135,11.9964,-96.7995,-0.0043,0.706845,3.979425,1.445521e-05,0.999503,4.108886,1.000358,0.706476,2.5396,2.3400
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.433400e+09,-3.0141,11.9841,-96.7377,-0.0044,0.706797,3.973769,1.455849e-05,0.999499,4.122417,1.000361,0.706425,2.5395,2.3399
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.441750e+09,-3.0147,11.9717,-96.6760,-0.0044,0.706749,3.968103,1.466215e-05,0.999494,4.135924,1.000365,0.706374,2.5395,2.3399
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.450100e+09,-3.0153,11.9592,-96.6146,-0.0044,0.706702,3.962426,1.476617e-05,0.999490,4.149406,1.000368,0.706324,2.5394,2.3398
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.458450e+09,-3.0159,11.9468,-96.5534,-0.0045,0.706655,3.956740,1.487057e-05,0.999486,4.162864,1.000372,0.706273,2.5393,2.3398
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.466800e+09,-3.0164,11.9342,-96.4925,-0.0045,0.706608,3.951045,1.497534e-05,0.999481,4.176298,1.000376,0.706223,2.5392,2.3397
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.475150e+09,-3.0170,11.9217,-96.4317,-0.0045,0.706561,3.945341,1.508048e-05,0.999477,4.189707,1.000379,0.706174,2.5391,2.3397
sp_typ_-40c_vdd1.98v,typ,-40,1.98,2.483500e+09,-3.0176,11.9091,-96.3711,-0.0046,0.706514,3.939628,1.518599e-05,0.999473,4.203091,1.000383,0.706124,2.5391,2.3396
sp_typ_125c_vdd1.62v,typ,125,1.62,2.400000e+09,-3.1252,10.7841,-93.4625,-0.0048,0.697818,3.461019,2.122624e-05,0.999445,3.548493,1.000365,0.697396,2.7061,2.4739
sp_typ_125c_vdd1.62v,typ,125,1.62,2.408350e+09,-3.1262,10.7767,-93.3986,-0.0049,0.697737,3.458077,2.138302e-05,0.999440,3.558696,1.000369,0.697311,2.7060,2.4739
sp_typ_125c_vdd1.62v,typ,125,1.62,2.416700e+09,-3.1272,10.7692,-93.3349,-0.0049,0.697657,3.455111,2.154037e-05,0.999435,3.568881,1.000373,0.697227,2.7059,2.4738
sp_typ_125c_vdd1.62v,typ,125,1.62,2.425050e+09,-3.1282,10.7617,-93.2715,-0.0050,0.697577,3.452121,2.169830e-05,0.999430,3.579049,1.000377,0.697144,2.7058,2.4738
sp_typ_125c_vdd1.62v,typ,125,1.62,2.433400e+09,-3.1292,10.7541,-93.2083,-0.0050,0.697497,3.449107,2.185680e-05,0.999425,3.589199,1.000380,0.697060,2.7058,2.4737
sp_typ_125c_vdd1.62v,typ,125,1.62,2.441750e+09,-3.1301,10.7465,-93.1453,-0.0050,0.697417,3.446069,2.201588e-05,0.999420,3.599332,1.000384,0.696977,2.7057,2.4736
sp_typ_125c_vdd1.62v,typ,125,1.62,2.450100e+09,-3.1311,10.7388,-93.0825,-0.0051,0.697338,3.443009,2.217553e-05,0.999415,3.609446,1.000388,0.696895,2.7056,2.4736
sp_typ_125c_vdd1.62v,typ,125,1.62,2.458450e+09,-3.1321,10.7310,-93.0200,-0.0051,0.697259,3.439925,2.233575e-05,0.999410,3.619544,1.000392,0.696812,2.7055,2.4735
sp_typ_125c_vdd1.62v,typ,125,1.62,2.466800e+09,-3.1331,10.7231,-92.9577,-0.0052,0.697181,3.436820,2.249655e-05,0.999405,3.629623,1.000396,0.696730,2.7054,2.4735
sp_typ_125c_vdd1.62v,typ,125,1.62,2.475150e+09,-3.1341,10.7152,-92.8956,-0.0052,0.697103,3.433692,2.265792e-05,0.999400,3.639685,1.000400,0.696649,2.7053,2.4734
sp_typ_125c_vdd1.62v,typ,125,1.62,2.483500e+09,-3.1350,10.7073,-92.8337,-0.0053,0.697025,3.430544,2.281986e-05,0.999395,3.649730,1.000404,0.696567,2.7052,2.4733
sp_typ_125c_vdd1.80v,typ,125,1.80,2.400000e+09,-3.1203,10.8308,-93.8314,-0.0046,0.698212,3.479675,2.034375e-05,0.999467,3.533415,1.000350,0.697807,2.7027,2.4721
sp_typ_125c_vdd1.80v,typ,125,1.80,2.408350e+09,-3.1212,10.8232,-93.7675,-0.0047,0.698135,3.476654,2.049390e-05,0.999462,3.543669,1.000354,0.697726,2.7026,2.4720
sp_typ_125c_vdd1.80v,typ,125,1.80,2.416700e+09,-3.1222,10.8156,-93.7039,-0.0047,0.698057,3.473608,2.064460e-05,0.999457,3.553904,1.000357,0.697645,2.7025,2.4720
sp_typ_125c_vdd1.80v,typ,125,1.80,2.425050e+09,-3.1231,10.8079,-93.6405,-0.0048,0.697980,3.470538,2.079585e-05,0.999453,3.564122,1.000361,0.697565,2.7024,2.4719
sp_typ_125c_vdd1.80v,typ,125,1.80,2.433400e+09,-3.1241,10.8002,-93.5773,-0.0048,0.697904,3.467444,2.094766e-05,0.999448,3.574323,1.000365,0.697485,2.7023,2.4719
sp_typ_125c_vdd1.80v,typ,125,1.80,2.441750e+09,-3.1250,10.7924,-93.5143,-0.0048,0.697827,3.464328,2.110001e-05,0.999443,3.584505,1.000368,0.697405,2.7022,2.4718
sp_typ_125c_vdd1.80v,typ,125,1.80,2.450100e+09,-3.1260,10.7845,-93.4516,-0.0049,0.697751,3.461188,2.125291e-05,0.999438,3.594671,1.000372,0.697326,2.7021,2.4717
sp_typ_125c_vdd1.80v,typ,125,1.80,2.458450e+09,-3.1269,10.7766,-93.3891,-0.0049,0.697676,3.458026,2.140637e-05,0.999434,3.604818,1.000376,0.697247,2.7021,2.4717
sp_typ_125c_vdd1.80v,typ,125,1.80,2.466800e+09,-3.1279,10.7686,-93.3269,-0.0050,0.697600,3.454842,2.156037e-05,0.999429,3.614948,1.000380,0.697168,2.7020,2.4716
sp_typ_125c_vdd1.80v,typ,125,1.80,2.475150e+09,-3.1288,10.7605,-93.2648,-0.0050,0.697525,3.451637,2.171492e-05,0.999424,3.625061,1.000383,0.697089,2.7019,2.4716
sp_typ_125c_vdd1.80v,typ,125,1.80,2.483500e+09,-3.1297,10.7524,-93.2030,-0.0050,0.697451,3.448410,2.187002e-05,0.999419,3.635156,1.000387,0.697011,2.7018,2.4715
sp_typ_125c_vdd1.98v,typ,125,1.98,2.400000e+09,-3.1179,10.8761,-94.0856,-0.0045,0.698403,3.497894,1.975694e-05,0.999486,3.482505,1.000335,0.698012,2.6992,2.4703
sp_typ_125c_vdd1.98v,typ,125,1.98,2.408350e+09,-3.1188,10.8684,-94.0218,-0.0045,0.698328,3.494792,1.990264e-05,0.999482,3.492727,1.000339,0.697934,2.6991,2.4702
sp_typ_125c_vdd1.98v,typ,125,1.98,2.416700e+09,-3.1197,10.8607,-93.9582,-0.0045,0.698253,3.491665,2.004888e-05,0.999477,3.502931,1.000342,0.697856,2.6990,2.4702
sp_typ_125c_vdd1.98v,typ,125,1.98,2.425050e+09,-3.1207,10.8528,-93.8948,-0.0046,0.698179,3.488515,2.019565e-05,0.999473,3.513118,1.000346,0.697779,2.6990,2.4701
sp_typ_125c_vdd1.98v,typ,125,1.98,2.433400e+09,-3.1216,10.8449,-93.8317,-0.0046,0.698105,3.485341,2.034296e-05,0.999468,3.523288,1.000349,0.697701,2.6989,2.4701
sp_typ_125c_vdd1.98v,typ,125,1.98,2.441750e+09,-3.1225,10.8369,-93.7688,-0.0047,0.698031,3.482144,2.049079e-05,0.999464,3.533439,1.000353,0.697624,2.6988,2.4700
sp_typ_125c_vdd1.98v,typ,125,1.98,2.450100e+09,-3.1234,10.8289,-93.7062,-0.0047,0.697958,3.478925,2.063917e-05,0.999459,3.543574,1.000356,0.697547,2.6987,2.4699
sp_typ_125c_vdd1.98v,typ,125,1.98,2.458450e+09,-3.1243,10.8208,-93.6437,-0.0047,0.697885,3.475684,2.078807e-05,0.999454,3.553691,1.000360,0.697471,2.6986,2.4699
sp_typ_125c_vdd1.98v,typ,125,1.98,2.466800e+09,-3.1252,10.8126,-93.5815,-0.0048,0.697812,3.472420,2.093751e-05,0.999450,3.563790,1.000364,0.697395,2.6985,2.4698
sp_typ_125c_vdd1.98v,typ,125,1.98,2.475150e+09,-3.1261,10.8044,-93.5195,-0.0048,0.697739,3.469136,2.108748e-05,0.999445,3.573873,1.000367,0.697319,2.6984,2.4698
sp_typ_125c_vdd1.98v,typ,125,1.98,2.483500e+09,-3.1270,10.7961,-93.4577,-0.0049,0.697667,3.465831,2.123798e-05,0.999441,3.583937,1.000371,0.697244,2.6984,2.4697
sp_typ_27c_vdd1.62v,typ,27,1.62,2.400000e+09,-3.0709,11.5269,-95.2300,-0.0046,0.702189,3.770027,1.731819e-05,0.999471,3.841260,1.000366,0.701792,2.5917,2.3836
sp_typ_27c_vdd1.62v,typ,27,1.62,2.408350e+09,-3.0717,11.5168,-95.1667,-0.0046,0.702125,3.765633,1.744486e-05,0.999466,3.853333,1.000370,0.701725,2.5916,2.3836
sp_typ_27c_vdd1.62v,typ,27,1.62,2.416700e+09,-3.0725,11.5066,-95.1036,-0.0047,0.702061,3.761220,1.757198e-05,0.999461,3.865384,1.000374,0.701658,2.5915,2.3835
sp_typ_27c_vdd1.62v,typ,27,1.62,2.425050e+09,-3.0733,11.4963,-95.0407,-0.0047,0.701998,3.756788,1.769958e-05,0.999457,3.877414,1.000377,0.701591,2.5914,2.3835
sp_typ_27c_vdd1.62v,typ,27,1.62,2.433400e+09,-3.0741,11.4860,-94.9781,-0.0048,0.701935,3.752339,1.782763e-05,0.999452,3.889421,1.000381,0.701525,2.5914,2.3834
sp_typ_27c_vdd1.62v,typ,27,1.62,2.441750e+09,-3.0748,11.4757,-94.9157,-0.0048,0.701872,3.747872,1.795615e-05,0.999447,3.901407,1.000385,0.701459,2.5913,2.3833
sp_typ_27c_vdd1.62v,typ,27,1.62,2.450100e+09,-3.0756,11.4653,-94.8536,-0.0048,0.701810,3.743388,1.808513e-05,0.999443,3.913372,1.000389,0.701393,2.5912,2.3833
sp_typ_27c_vdd1.62v,typ,27,1.62,2.458450e+09,-3.0764,11.4548,-94.7916,-0.0049,0.701748,3.738887,1.821458e-05,0.999438,3.925314,1.000393,0.701328,2.5911,2.3832
sp_typ_27c_vdd1.62v,typ,27,1.62,2.466800e+09,-3.0771,11.4443,-94.7299,-0.0049,0.701686,3.734371,1.834448e-05,0.999433,3.937235,1.000397,0.701263,2.5910,2.3832
sp_typ_27c_vdd1.62v,typ,27,1.62,2.475150e+09,-3.0779,11.4338,-94.6684,-0.0050,0.701624,3.729839,1.847485e-05,0.999428,3.949134,1.000401,0.701198,2.5909,2.3831
sp_typ_27c_vdd1.62v,typ,27,1.62,2.483500e+09,-3.0787,11.4232,-94.6071,-0.0050,0.701563,3.725291,1.860568e-05,0.999424,3.961011,1.000404,0.701133,2.5909,2.3831
sp_typ_27c_vdd1.80v,typ,27,1.80,2.400000e+09,-3.0657,11.5657,-95.5443,-0.0044,0.702615,3.786889,1.670257e-05,0.999489,3.824708,1.000353,0.702232,2.5882,2.3817
sp_typ_27c_vdd1.80v,typ,27,1.80,2.408350e+09,-3.0664,11.5554,-95.4811,-0.0045,0.702553,3.782407,1.682460e-05,0.999485,3.836812,1.000357,0.702167,2.5881,2.3816
sp_typ_27c_vdd1.80v,typ,27,1.80,2.416700e+09,-3.0672,11.5450,-95.4181,-0.0045,0.702492,3.777906,1.694708e-05,0.999480,3.848895,1.000360,0.702103,2.5880,2.3815
sp_typ_27c_vdd1.80v,typ,27,1.80,2.425050e+09,-3.0679,11.5346,-95.3553,-0.0046,0.702431,3.773388,1.707000e-05,0.999476,3.860955,1.000364,0.702039,2.5880,2.3815
sp_typ_27c_vdd1.80v,typ,27,1.80,2.433400e+09,-3.0687,11.5242,-95.2928,-0.0046,0.702371,3.768852,1.719337e-05,0.999471,3.872995,1.000368,0.701975,2.5879,2.3814
sp_typ_27c_vdd1.80v,typ,27,1.80,2.441750e+09,-3.0694,11.5137,-95.2305,-0.0046,0.702311,3.764299,1.731718e-05,0.999467,3.885012,1.000371,0.701912,2.5878,2.3814
sp_typ_27c_vdd1.80v,typ,27,1.80,2.450100e+09,-3.0702,11.5031,-95.1684,-0.0047,0.702251,3.759729,1.744144e-05,0.999462,3.897008,1.000375,0.701849,2.5877,2.3813
sp_typ_27c_vdd1.80v,typ,27,1.80,2.458450e+09,-3.0709,11.4925,-95.1065,-0.0047,0.702191,3.755144,1.756615e-05,0.999457,3.908983,1.000379,0.701786,2.5876,2.3813
sp_typ_27c_vdd1.80v,typ,27,1.80,2.466800e+09,-3.0716,11.4819,-95.0448,-0.0048,0.702132,3.750542,1.769130e-05,0.999453,3.920935,1.000383,0.701724,2.5876,2.3812
sp_typ_27c_vdd1.80v,typ,27,1.80,2.475150e+09,-3.0723,11.4712,-94.9834,-0.0048,0.702073,3.745925,1.781690e-05,0.999448,3.932866,1.000386,0.701662,2.5875,2.3812
sp_typ_27c_vdd1.80v,typ,27,1.80,2.483500e+09,-3.0731,11.4604,-94.9221,-0.0048,0.702015,3.741294,1.794294e-05,0.999444,3.944776,1.000390,0.701600,2.5874,2.3811
sp_typ_27c_vdd1.98v,typ,27,1.98,2.400000e+09,-3.0624,11.6039,-95.7667,-0.0043,0.702880,3.803618,1.628032e-05,0.999505,3.778569,1.000340,0.702509,2.5846,2.3796
sp_typ_27c_vdd1.98v,typ,27,1.98,2.408350e+09,-3.0631,11.5935,-95.7036,-0.0043,0.702821,3.799046,1.639912e-05,0.999501,3.790623,1.000344,0.702447,2.5845,2.3796
sp_typ_27c_vdd1.98v,typ,27,1.98,2.416700e+09,-3.0638,11.5830,-95.6407,-0.0044,0.702762,3.794457,1.651836e-05,0.999497,3.802655,1.000347,0.702385,2.5844,2.3795
sp_typ_27c_vdd1.98v,typ,27,1.98,2.425050e+09,-3.0646,11.5724,-95.5780,-0.0044,0.702703,3.789850,1.663803e-05,0.999492,3.814665,1.000351,0.702323,2.5844,2.3795
sp_typ_27c_vdd1.98v,typ,27,1.98,2.433400e+09,-3.0653,11.5618,-95.5155,-0.0044,0.702645,3.785226,1.675814e-05,0.999488,3.826654,1.000354,0.702262,2.5843,2.3794
