point_id,corner_label,temp_c,vdd_v,freq_hz,s11_db,s21_db,s12_db,s22_db,s11_mag,s21_mag,s12_mag,s22_mag,k,mu,mag_delta,nf_sp_db,nfmin_sp_db
sp_typ_27c_vdd1.98v,typ,27,1.98,2.441750e+09,-0.5729,13.6178,-93.8562,-0.0046,0.936171,4.796131,2.028572e-05,0.999476,0.469610,0.999582,0.935660,1.6740,0.8851
sp_typ_27c_vdd1.98v,typ,27,1.98,2.450100e+09,-0.5731,13.6026,-93.7977,-0.0046,0.936149,4.787716,2.042285e-05,0.999472,0.473059,0.999583,0.935634,1.6740,0.8851
sp_typ_27c_vdd1.98v,typ,27,1.98,2.458450e+09,-0.5733,13.5873,-93.7393,-0.0046,0.936127,4.779305,2.056045e-05,0.999467,0.476497,0.999584,0.935607,1.6739,0.8851
sp_typ_27c_vdd1.98v,typ,27,1.98,2.466800e+09,-0.5735,13.5720,-93.6812,-0.0047,0.936105,4.770899,2.069854e-05,0.999462,0.479926,0.999585,0.935581,1.6739,0.8852
sp_typ_27c_vdd1.98v,typ,27,1.98,2.475150e+09,-0.5737,13.5567,-93.6233,-0.0047,0.936083,4.762498,2.083710e-05,0.999458,0.483346,0.999586,0.935555,1.6739,0.8852
sp_typ_27c_vdd1.98v,typ,27,1.98,2.483500e+09,-0.5739,13.5414,-93.5655,-0.0047,0.936061,4.754102,2.097614e-05,0.999453,0.486755,0.999586,0.935529,1.6739,0.8852
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.400000e+09,-0.3059,-21.0607,-94.2552,-0.0057,0.965394,0.088504,1.937488e-05,0.999346,25.637982,1.000622,0.964762,11.1013,3.3092
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.408350e+09,-0.3066,-21.0585,-94.1935,-0.0057,0.965315,0.088527,1.951314e-05,0.999340,25.729595,1.000627,0.964677,11.1076,3.3141
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.416700e+09,-0.3073,-21.0563,-94.1320,-0.0058,0.965236,0.088550,1.965176e-05,0.999334,25.821335,1.000633,0.964593,11.1139,3.3190
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.425050e+09,-0.3080,-21.0542,-94.0708,-0.0058,0.965157,0.088571,1.979075e-05,0.999329,25.913201,1.000638,0.964508,11.1202,3.3240
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.433400e+09,-0.3088,-21.0521,-94.0098,-0.0059,0.965078,0.088592,1.993011e-05,0.999323,26.005192,1.000644,0.964424,11.1265,3.3289
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.441750e+09,-0.3095,-21.0502,-93.9491,-0.0059,0.964998,0.088612,2.006984e-05,0.999317,26.097307,1.000650,0.964339,11.1328,3.3339
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.450100e+09,-0.3102,-21.0483,-93.8887,-0.0060,0.964919,0.088631,2.020993e-05,0.999311,26.189544,1.000655,0.964254,11.1392,3.3388
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.458450e+09,-0.3109,-21.0465,-93.8285,-0.0060,0.964840,0.088649,2.035039e-05,0.999306,26.281903,1.000661,0.964170,11.1455,3.3438
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.466800e+09,-0.3116,-21.0448,-93.7687,-0.0061,0.964761,0.088667,2.049120e-05,0.999300,26.374383,1.000667,0.964085,11.1518,3.3487
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.475150e+09,-0.3123,-21.0431,-93.7090,-0.0061,0.964682,0.088683,2.063238e-05,0.999294,26.466982,1.000672,0.964000,11.1582,3.3537
sp_wcs_-40c_vdd1.62v,wcs,-40,1.62,2.483500e+09,-0.3130,-21.0416,-93.6496,-0.0062,0.964603,0.088699,2.077392e-05,0.999288,26.559699,1.000678,0.963915,11.1645,3.3587
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.400000e+09,-0.4910,8.9163,-93.2466,-0.0052,0.945042,2.791343,2.176043e-05,0.999397,0.413855,0.999667,0.944431,2.5368,0.8136
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.408350e+09,-0.4924,8.9169,-93.1807,-0.0053,0.944884,2.791533,2.192633e-05,0.999392,0.418602,0.999668,0.944268,2.5366,0.8137
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.416700e+09,-0.4939,8.9174,-93.1150,-0.0053,0.944727,2.791696,2.209283e-05,0.999387,0.423352,0.999669,0.944105,2.5365,0.8137
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.425050e+09,-0.4953,8.9178,-93.0495,-0.0054,0.944569,2.791830,2.225994e-05,0.999382,0.428105,0.999670,0.943942,2.5364,0.8137
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.433400e+09,-0.4968,8.9181,-92.9843,-0.0054,0.944411,2.791937,2.242766e-05,0.999376,0.432861,0.999671,0.943780,2.5363,0.8138
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.441750e+09,-0.4982,8.9184,-92.9194,-0.0055,0.944254,2.792017,2.259598e-05,0.999371,0.437619,0.999673,0.943617,2.5361,0.8138
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.450100e+09,-0.4997,8.9185,-92.8547,-0.0055,0.944096,2.792070,2.276490e-05,0.999366,0.442381,0.999674,0.943454,2.5360,0.8138
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.458450e+09,-0.5011,8.9186,-92.7902,-0.0056,0.943939,2.792096,2.293443e-05,0.999360,0.447146,0.999675,0.943291,2.5359,0.8139
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.466800e+09,-0.5026,8.9186,-92.7260,-0.0056,0.943781,2.792096,2.310457e-05,0.999355,0.451913,0.999676,0.943129,2.5358,0.8139
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.475150e+09,-0.5040,8.9185,-92.6621,-0.0056,0.943624,2.792070,2.327531e-05,0.999350,0.456683,0.999678,0.942966,2.5356,0.8140
sp_wcs_-40c_vdd1.80v,wcs,-40,1.80,2.483500e+09,-0.5055,8.9184,-92.5984,-0.0057,0.943467,2.792017,2.344665e-05,0.999344,0.461455,0.999679,0.942804,2.5355,0.8140
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.400000e+09,-0.5742,13.1920,-93.2191,-0.0052,0.936032,4.566655,2.182951e-05,0.999402,0.443823,0.999552,0.935440,2.0711,0.9048
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.408350e+09,-0.5747,13.1794,-93.1563,-0.0052,0.935975,4.560034,2.198789e-05,0.999397,0.447605,0.999553,0.935379,2.0710,0.9048
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.416700e+09,-0.5752,13.1667,-93.0938,-0.0053,0.935920,4.553401,2.214686e-05,0.999392,0.451379,0.999554,0.935319,2.0709,0.9048
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.425050e+09,-0.5757,13.1540,-93.0314,-0.0053,0.935864,4.546757,2.230640e-05,0.999387,0.455144,0.999555,0.935258,2.0709,0.9048
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.433400e+09,-0.5763,13.1413,-92.9693,-0.0054,0.935809,4.540102,2.246653e-05,0.999381,0.458900,0.999556,0.935198,2.0708,0.9049
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.441750e+09,-0.5768,13.1286,-92.9074,-0.0054,0.935755,4.533437,2.262723e-05,0.999376,0.462647,0.999557,0.935139,2.0708,0.9049
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.450100e+09,-0.5773,13.1158,-92.8457,-0.0055,0.935700,4.526763,2.278851e-05,0.999371,0.466385,0.999558,0.935079,2.0707,0.9049
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.458450e+09,-0.5778,13.1029,-92.7842,-0.0055,0.935647,4.520079,2.295037e-05,0.999365,0.470114,0.999559,0.935020,2.0706,0.9049
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.466800e+09,-0.5783,13.0900,-92.7229,-0.0056,0.935593,4.513386,2.311280e-05,0.999360,0.473835,0.999560,0.934962,2.0706,0.9049
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.475150e+09,-0.5788,13.0771,-92.6619,-0.0056,0.935540,4.506685,2.327582e-05,0.999355,0.477547,0.999561,0.934904,2.0705,0.9050
sp_wcs_-40c_vdd1.98v,wcs,-40,1.98,2.483500e+09,-0.5792,13.0642,-92.6011,-0.0057,0.935487,4.499976,2.343941e-05,0.999349,0.481250,0.999562,0.934846,2.0705,0.9050
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.400000e+09,-0.6375,9.6059,-89.8718,-0.0059,0.929233,3.022012,3.209290e-05,0.999323,0.345971,0.999535,0.928540,2.4246,0.9316
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.408350e+09,-0.6390,9.6049,-89.8061,-0.0059,0.929077,3.021639,3.233667e-05,0.999317,0.350058,0.999536,0.928379,2.4245,0.9316
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.416700e+09,-0.6404,9.6037,-89.7406,-0.0060,0.928922,3.021237,3.258133e-05,0.999311,0.354146,0.999536,0.928218,2.4244,0.9317
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.425050e+09,-0.6419,9.6025,-89.6754,-0.0060,0.928767,3.020805,3.282688e-05,0.999305,0.358235,0.999537,0.928057,2.4242,0.9317
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.433400e+09,-0.6433,9.6011,-89.6104,-0.0061,0.928612,3.020344,3.307332e-05,0.999299,0.362324,0.999537,0.927896,2.4241,0.9317
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.441750e+09,-0.6448,9.5997,-89.5457,-0.0061,0.928457,3.019854,3.332065e-05,0.999293,0.366413,0.999538,0.927736,2.4240,0.9318
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.450100e+09,-0.6462,9.5982,-89.4813,-0.0062,0.928302,3.019336,3.356886e-05,0.999287,0.370502,0.999538,0.927575,2.4239,0.9318
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.458450e+09,-0.6477,9.5967,-89.4170,-0.0062,0.928148,3.018789,3.381797e-05,0.999281,0.374592,0.999539,0.927415,2.4238,0.9319
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.466800e+09,-0.6491,9.5950,-89.3531,-0.0063,0.927993,3.018214,3.406797e-05,0.999275,0.378682,0.999540,0.927255,2.4237,0.9319
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.475150e+09,-0.6505,9.5933,-89.2893,-0.0063,0.927839,3.017612,3.431886e-05,0.999269,0.382771,0.999540,0.927095,2.4236,0.9319
sp_wcs_125c_vdd1.62v,wcs,125,1.62,2.483500e+09,-0.6520,9.5915,-89.2259,-0.0064,0.927685,3.016983,3.457063e-05,0.999263,0.386861,0.999541,0.926935,2.4235,0.9320
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.400000e+09,-0.7400,11.8992,-90.0591,-0.0057,0.918331,3.935148,3.140840e-05,0.999343,0.391860,0.999520,0.917669,2.1941,1.0360
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.408350e+09,-0.7408,11.8915,-89.9943,-0.0058,0.918244,3.931643,3.164352e-05,0.999338,0.395604,0.999520,0.917576,2.1940,1.0361
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.416700e+09,-0.7417,11.8837,-89.9298,-0.0058,0.918158,3.928110,3.187952e-05,0.999332,0.399341,0.999521,0.917484,2.1940,1.0361
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.425050e+09,-0.7425,11.8758,-89.8655,-0.0059,0.918071,3.924550,3.211638e-05,0.999326,0.403073,0.999521,0.917392,2.1939,1.0361
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.433400e+09,-0.7433,11.8679,-89.8014,-0.0059,0.917985,3.920965,3.235411e-05,0.999320,0.406800,0.999522,0.917301,2.1938,1.0361
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.441750e+09,-0.7441,11.8599,-89.7376,-0.0060,0.917900,3.917353,3.259271e-05,0.999314,0.410520,0.999522,0.917210,2.1938,1.0362
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.450100e+09,-0.7449,11.8518,-89.6740,-0.0060,0.917814,3.913716,3.283218e-05,0.999308,0.414235,0.999522,0.917119,2.1937,1.0362
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.458450e+09,-0.7457,11.8437,-89.6107,-0.0061,0.917729,3.910055,3.307252e-05,0.999303,0.417945,0.999523,0.917028,2.1936,1.0362
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.466800e+09,-0.7465,11.8355,-89.5475,-0.0061,0.917645,3.906369,3.331372e-05,0.999297,0.421648,0.999523,0.916938,2.1936,1.0362
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.475150e+09,-0.7473,11.8272,-89.4846,-0.0062,0.917561,3.902659,3.355580e-05,0.999291,0.425346,0.999524,0.916848,2.1935,1.0363
sp_wcs_125c_vdd1.80v,wcs,125,1.80,2.483500e+09,-0.7481,11.8189,-89.4220,-0.0062,0.917477,3.898926,3.379873e-05,0.999285,0.429038,0.999524,0.916759,2.1934,1.0363
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.400000e+09,-0.7676,12.6694,-90.1801,-0.0056,0.915415,4.300001,3.097390e-05,0.999359,0.422687,0.999525,0.914777,2.1273,1.1693
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.408350e+09,-0.7680,12.6585,-90.1163,-0.0056,0.915379,4.294634,3.120225e-05,0.999354,0.426154,0.999526,0.914735,2.1272,1.1693
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.416700e+09,-0.7683,12.6476,-90.0527,-0.0057,0.915343,4.289248,3.143144e-05,0.999348,0.429613,0.999526,0.914694,2.1272,1.1693
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.425050e+09,-0.7687,12.6367,-89.9894,-0.0057,0.915307,4.283843,3.166148e-05,0.999342,0.433065,0.999526,0.914653,2.1272,1.1694
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.433400e+09,-0.7690,12.6257,-89.9263,-0.0058,0.915272,4.278421,3.189235e-05,0.999337,0.436509,0.999526,0.914612,2.1272,1.1694
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.441750e+09,-0.7693,12.6146,-89.8634,-0.0058,0.915237,4.272982,3.212407e-05,0.999331,0.439945,0.999526,0.914572,2.1271,1.1694
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.450100e+09,-0.7697,12.6035,-89.8007,-0.0059,0.915202,4.267526,3.235664e-05,0.999325,0.443373,0.999527,0.914531,2.1271,1.1694
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.458450e+09,-0.7700,12.5924,-89.7383,-0.0059,0.915167,4.262054,3.259004e-05,0.999319,0.446794,0.999527,0.914491,2.1271,1.1695
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.466800e+09,-0.7703,12.5812,-89.6761,-0.0060,0.915132,4.256567,3.282428e-05,0.999314,0.450206,0.999527,0.914451,2.1271,1.1695
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.475150e+09,-0.7706,12.5700,-89.6141,-0.0060,0.915098,4.251064,3.305937e-05,0.999308,0.453611,0.999528,0.914411,2.1270,1.1695
sp_wcs_125c_vdd1.98v,wcs,125,1.98,2.483500e+09,-0.7710,12.5587,-89.5523,-0.0061,0.915064,4.245547,3.329530e-05,0.999302,0.457009,0.999528,0.914371,2.1270,1.1696
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.400000e+09,-0.3457,1.7393,-91.7277,-0.0057,0.960985,1.221695,2.591880e-05,0.999347,0.763049,0.999902,0.960330,3.4432,0.9897
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.408350e+09,-0.3467,1.7466,-91.6609,-0.0057,0.960875,1.222728,2.611898e-05,0.999341,0.767669,0.999903,0.960215,3.4430,0.9898
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.416700e+09,-0.3477,1.7539,-91.5943,-0.0058,0.960766,1.223751,2.631989e-05,0.999336,0.772299,0.999905,0.960100,3.4429,0.9899
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.425050e+09,-0.3486,1.7610,-91.5280,-0.0058,0.960656,1.224763,2.652154e-05,0.999330,0.776939,0.999906,0.959985,3.4427,0.9900
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.433400e+09,-0.3496,1.7681,-91.4620,-0.0059,0.960546,1.225765,2.672392e-05,0.999324,0.781587,0.999907,0.959869,3.4426,0.9901
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.441750e+09,-0.3506,1.7752,-91.3962,-0.0059,0.960435,1.226757,2.692704e-05,0.999319,0.786245,0.999909,0.959753,3.4424,0.9902
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.450100e+09,-0.3516,1.7821,-91.3307,-0.0060,0.960324,1.227738,2.713089e-05,0.999313,0.790912,0.999910,0.959636,3.4423,0.9903
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.458450e+09,-0.3526,1.7890,-91.2655,-0.0060,0.960213,1.228710,2.733547e-05,0.999307,0.795588,0.999912,0.959520,3.4421,0.9904
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.466800e+09,-0.3537,1.7958,-91.2005,-0.0061,0.960102,1.229671,2.754078e-05,0.999302,0.800273,0.999913,0.959403,3.4420,0.9905
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.475150e+09,-0.3547,1.8025,-91.1357,-0.0061,0.959990,1.230623,2.774682e-05,0.999296,0.804967,0.999915,0.959285,3.4418,0.9906
sp_wcs_27c_vdd1.62v,wcs,27,1.62,2.483500e+09,-0.3557,1.8091,-91.0712,-0.0062,0.959878,1.231565,2.795359e-05,0.999290,0.809670,0.999917,0.959168,3.4417,0.9907
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.400000e+09,-0.6249,11.5342,-91.9205,-0.0054,0.930580,3.773219,2.534993e-05,0.999377,0.393490,0.999567,0.929951,2.2285,0.8771
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.408350e+09,-0.6260,11.5280,-91.8553,-0.0055,0.930461,3.770529,2.554070e-05,0.999372,0.397641,0.999568,0.929827,2.2284,0.8771
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.416700e+09,-0.6271,11.5218,-91.7905,-0.0055,0.930342,3.767809,2.573217e-05,0.999366,0.401789,0.999569,0.929703,2.2283,0.8772
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.425050e+09,-0.6283,11.5154,-91.7258,-0.0056,0.930224,3.765060,2.592435e-05,0.999361,0.405932,0.999569,0.929579,2.2282,0.8772
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.433400e+09,-0.6294,11.5090,-91.6615,-0.0056,0.930106,3.762282,2.611722e-05,0.999355,0.410071,0.999570,0.929456,2.2282,0.8772
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.441750e+09,-0.6305,11.5025,-91.5973,-0.0056,0.929988,3.759475,2.631080e-05,0.999350,0.414206,0.999571,0.929333,2.2281,0.8772
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.450100e+09,-0.6315,11.4960,-91.5334,-0.0057,0.929871,3.756641,2.650509e-05,0.999344,0.418336,0.999572,0.929211,2.2280,0.8773
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.458450e+09,-0.6326,11.4894,-91.4698,-0.0057,0.929754,3.753779,2.670007e-05,0.999339,0.422462,0.999573,0.929089,2.2279,0.8773
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.466800e+09,-0.6337,11.4827,-91.4063,-0.0058,0.929638,3.750890,2.689576e-05,0.999333,0.426584,0.999574,0.928967,2.2278,0.8773
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.475150e+09,-0.6348,11.4759,-91.3431,-0.0058,0.929522,3.747974,2.709215e-05,0.999328,0.430702,0.999575,0.928846,2.2277,0.8773
sp_wcs_27c_vdd1.80v,wcs,27,1.80,2.483500e+09,-0.6359,11.4691,-91.2802,-0.0059,0.929406,3.745032,2.728924e-05,0.999322,0.434815,0.999576,0.928725,2.2276,0.8774
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.400000e+09,-0.6530,13.0271,-91.9353,-0.0053,0.927575,4.480809,2.530655e-05,0.999387,0.437521,0.999543,0.926967,2.0666,1.0304
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.408350e+09,-0.6535,13.0150,-91.8722,-0.0054,0.927528,4.474575,2.549127e-05,0.999381,0.441163,0.999544,0.926915,2.0665,1.0304
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.416700e+09,-0.6539,13.0029,-91.8092,-0.0054,0.927482,4.468328,2.567666e-05,0.999376,0.444797,0.999544,0.926864,2.0665,1.0305
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.425050e+09,-0.6543,12.9907,-91.7465,-0.0055,0.927436,4.462067,2.586273e-05,0.999370,0.448422,0.999545,0.926813,2.0664,1.0305
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.433400e+09,-0.6548,12.9785,-91.6840,-0.0055,0.927390,4.455793,2.604947e-05,0.999365,0.452039,0.999545,0.926762,2.0664,1.0305
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.441750e+09,-0.6552,12.9662,-91.6218,-0.0056,0.927344,4.449507,2.623690e-05,0.999360,0.455647,0.999546,0.926711,2.0664,1.0305
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.450100e+09,-0.6556,12.9539,-91.5597,-0.0056,0.927299,4.443209,2.642500e-05,0.999354,0.459246,0.999547,0.926661,2.0663,1.0306
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.458450e+09,-0.6560,12.9416,-91.4979,-0.0057,0.927254,4.436900,2.661378e-05,0.999349,0.462837,0.999548,0.926611,2.0663,1.0306
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.466800e+09,-0.6564,12.9292,-91.4363,-0.0057,0.927210,4.430579,2.680323e-05,0.999343,0.466420,0.999548,0.926561,2.0662,1.0306
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.475150e+09,-0.6569,12.9168,-91.3749,-0.0058,0.927165,4.424248,2.699336e-05,0.999338,0.469994,0.999549,0.926511,2.0662,1.0306
sp_wcs_27c_vdd1.98v,wcs,27,1.98,2.483500e+09,-0.6573,12.9043,-91.3137,-0.0058,0.927121,4.417908,2.718417e-05,0.999332,0.473560,0.999550,0.926462,2.0661,1.0306
