point_id,corner_label,hbt_section,temp_c,nx,vce_v,vbe_v,ic_a,jc_ma_um2,ft_hz,gain_db,nf_db
nx1_bcs_-40c_vce1.2v,bcs,hbt_bcs,-40,1,1.2,1.03,5.898290e-03,51.200434,4.35717E+11,10.863900,4.500870
nx1_bcs_-40c_vce1.2v,bcs,hbt_bcs,-40,1,1.2,1.05,7.019100e-03,60.929688,3.57543E+11,11.206200,4.444730
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.55,4.891670e-11,0.000000,,-52.517500,57.441000
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.57,1.293910e-10,0.000001,,-52.509100,57.432600
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.59,3.446620e-10,0.000003,,-52.500500,57.424000
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.61,9.204630e-10,0.000008,,-52.491700,57.415300
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.63,2.460540e-09,0.000021,5.53525E+06,-52.482700,57.406300
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.65,6.579640e-09,0.000057,1.47342E+07,-52.472900,57.396400
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.67,1.759640e-08,0.000153,3.91961E+07,-52.458200,57.381800
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.69,4.706090e-08,0.000409,1.04178E+08,-52.412300,57.336000
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.71,1.258610e-07,0.001093,2.77040E+08,-52.156700,57.080900
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.73,3.365810e-07,0.002922,7.34508E+08,-50.721400,55.646800
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.75,8.999200e-07,0.007812,1.94983E+09,-45.964700,50.893200
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.77,2.404760e-06,0.020875,5.14117E+09,-38.394100,43.331200
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.79,6.415400e-06,0.055689,1.34728E+10,-30.080100,35.041800
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.81,1.703410e-05,0.147865,3.45611E+10,-21.765400,26.804400
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.83,4.463500e-05,0.387457,8.39664E+10,-13.763600,19.068100
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.85,1.130490e-04,0.981328,1.8221E+11,-6.521270,12.678800
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.87,2.659470e-04,2.308568,3.23596E+11,-0.670904,8.658920
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.89,5.547010e-04,4.815113,4.56516E+11,3.410250,6.754570
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.91,1.006390e-03,8.736024,5.42935E+11,5.991410,5.874800
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.93,1.615330e-03,14.021962,5.86775E+11,7.625370,5.388360
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.95,2.363680e-03,20.518056,6.00167E+11,8.725970,5.071360
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.97,3.234630e-03,28.078385,5.87377E+11,9.523820,4.846680
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,0.99,4.217670e-03,36.611719,5.48048E+11,10.139200,4.684030
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,1.01,5.306610e-03,46.064323,4.83154E+11,10.636800,4.569880
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,1.03,6.498370e-03,56.409462,4.03682E+11,11.052800,4.498390
nx1_bcs_-40c_vce1.4v,bcs,hbt_bcs,-40,1,1.4,1.05,7.791700e-03,67.636285,3.19978E+11,4.123780,6.489800
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.55,1.613610e-08,0.000140,2.77344E+07,-52.084900,58.105500
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.57,3.435390e-08,0.000298,5.87504E+07,-52.058200,58.078900
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.59,7.313820e-08,0.000635,1.24456E+08,-51.998200,58.019000
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.61,1.557020e-07,0.001352,2.63379E+08,-51.796400,57.817600
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.63,3.314460e-07,0.002877,5.57447E+08,-51.039900,57.061800
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.65,7.054410e-07,0.006124,1.17723E+09,-48.714300,54.737800
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.67,1.500940e-06,0.013029,2.48572E+09,-44.148900,50.175800
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.69,3.191250e-06,0.027702,5.21643E+09,-38.216200,44.250600
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.71,6.774830e-06,0.058809,1.0915E+10,-31.862800,37.913900
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.73,1.433590e-05,0.124444,2.24931E+10,-25.465300,31.555200
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.75,3.012840e-05,0.261531,4.51902E+10,-19.183000,25.368200
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.77,6.243740e-05,0.541991,8.66231E+10,-13.172700,19.599200
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.79,1.259690e-04,1.093481,1.53038E+11,-7.661140,14.662600
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.81,2.427520e-04,2.107222,2.40347E+11,-2.925790,11.028100
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.83,4.377070e-04,3.799540,3.30132E+11,0.832110,8.779910
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.85,7.290910e-04,6.328915,4.04141E+11,3.619530,7.511850
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.87,1.122270e-03,9.741927,4.54443E+11,5.621810,6.773510
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.89,1.612070e-03,13.993663,4.83672E+11,7.065430,6.301470
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.91,2.188630e-03,18.998524,4.96005E+11,8.131400,5.972390
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.93,2.841500e-03,24.665799,4.90531E+11,8.942310,5.729720
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.95,3.561380e-03,30.914757,4.66792E+11,9.576920,5.545580
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.97,4.340420e-03,37.677257,4.2865E+11,10.081000,5.405400
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,0.99,5.167850e-03,44.859809,3.40764E+11,10.314600,5.319720
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,1.01,5.958980e-03,51.727257,1.11075E+11,8.476880,5.520730
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,1.03,6.586160e-03,57.171528,4.07317E+10,6.317470,5.858490
nx1_bcs_27c_vce0.8v,bcs,hbt_bcs,27,1,0.8,1.05,7.154680e-03,62.106597,2.33748E+10,5.681900,5.950890
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.55,1.615170e-08,0.000140,2.78941E+07,-52.232100,58.252700
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.57,3.438660e-08,0.000298,5.91231E+07,-52.208500,58.229200
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.59,7.320740e-08,0.000635,1.25200E+08,-52.150600,58.171400
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.61,1.558500e-07,0.001353,2.65122E+08,-51.945700,57.966900
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.63,3.317650e-07,0.002880,5.60940E+08,-51.167500,57.189500
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.65,7.061480e-07,0.006130,1.18546E+09,-48.787300,54.810800
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.67,1.502580e-06,0.013043,2.50238E+09,-44.169000,50.196000
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.69,3.195280e-06,0.027737,5.25661E+09,-38.213400,44.247800
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.71,6.785810e-06,0.058905,1.09994E+10,-31.851300,37.902500
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.73,1.436930e-05,0.124734,2.26778E+10,-25.446900,31.537000
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.75,3.023960e-05,0.262497,4.56175E+10,-19.154400,25.340300
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.77,6.282470e-05,0.545353,8.7683E+10,-13.127000,19.556500
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.79,1.272910e-04,1.104957,1.55406E+11,-7.590160,14.603500
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.81,2.468590e-04,2.142873,2.44922E+11,-2.825500,10.961400
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.83,4.486760e-04,3.894757,3.36794E+11,0.956330,8.718670
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.85,7.536650e-04,6.542231,4.12208E+11,3.755710,7.460690
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.87,1.169140e-03,10.148785,4.63384E+11,5.759840,6.730270
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.89,1.690720e-03,14.676389,4.93755E+11,7.200620,6.263520
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.91,2.308630e-03,20.040191,5.05616E+11,8.263040,5.938680
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.93,3.012280e-03,26.148264,5.00429E+11,9.071560,5.700660
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.95,3.792260e-03,32.918924,4.76203E+11,9.705540,5.522560
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.97,4.640790e-03,40.284635,4.33444E+11,10.215300,5.390050
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,0.99,5.551410e-03,48.189323,3.77237E+11,10.631900,5.295110
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,1.01,6.516050e-03,56.562934,2.97091E+11,10.874300,5.243530
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,1.03,7.453170e-03,64.697656,1.0616E+11,9.382840,5.410000
nx1_bcs_27c_vce1.0v,bcs,hbt_bcs,27,1,1.0,1.05,8.209190e-03,71.260330,4.06067E+10,7.347890,5.706950
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.55,1.617030e-08,0.000140,2.80315E+07,-52.351500,58.372200
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.57,3.442500e-08,0.000299,5.94406E+07,-52.330000,58.350600
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.59,7.328690e-08,0.000636,1.2583E+08,-52.273100,58.293900
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.61,1.560160e-07,0.001354,2.6658E+08,-52.064900,58.086100
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.63,3.321180e-07,0.002883,5.63847E+08,-51.267900,57.289800
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.65,7.069140e-07,0.006136,1.19226E+09,-48.842700,54.866200
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.67,1.504310e-06,0.013058,2.5161E+09,-44.182200,50.209100
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.69,3.199500e-06,0.027773,5.28949E+09,-38.208400,44.242900
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.71,6.797120e-06,0.059003,1.10685E+10,-31.839100,37.890300
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.73,1.440330e-05,0.125029,2.28304E+10,-25.428300,31.518500
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.75,3.035250e-05,0.263477,4.59765E+10,-19.125500,25.312100
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.77,6.321940e-05,0.548780,8.85901E+10,-13.080700,19.513400
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.79,1.286510e-04,1.116762,1.57468E+11,-7.518010,14.543500
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.81,2.511560e-04,2.180174,2.48926E+11,-2.722810,10.893400
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.83,4.603860e-04,3.996406,3.43177E+11,1.084520,8.656140
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.85,7.804070e-04,6.774366,4.18997E+11,3.897080,7.408220
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.87,1.221090e-03,10.599740,4.70515E+11,5.903970,6.685610
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.89,1.779080e-03,15.443403,5.01002E+11,7.342970,6.224100
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.91,2.445280e-03,21.226389,5.1108E+11,8.403310,5.903790
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.93,3.209760e-03,27.862500,5.02886E+11,9.209910,5.671540
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.95,4.061530e-03,35.256337,4.73934E+11,9.843690,5.501440
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.97,4.994690e-03,43.356684,4.27421E+11,10.354400,5.380340
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,0.99,6.002570e-03,52.105642,3.64424E+11,10.773600,5.301190
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,1.01,7.079980e-03,61.458160,2.97522E+11,11.118400,5.260870
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,1.03,8.213290e-03,71.295920,2.05683E+11,11.154000,5.281640
nx1_bcs_27c_vce1.2v,bcs,hbt_bcs,27,1,1.2,1.05,9.251540e-03,80.308507,6.86562E+10,9.234650,5.538090
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.55,1.619810e-08,0.000141,2.81643E+07,-52.451900,58.472500
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.57,3.448100e-08,0.000299,5.97431E+07,-52.431700,58.452300
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.59,7.340080e-08,0.000637,1.26422E+08,-52.375200,58.396100
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.61,1.562490e-07,0.001356,2.67936E+08,-52.163600,58.184800
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.63,3.325990e-07,0.002887,5.66518E+08,-51.349600,57.371600
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.65,7.079260e-07,0.006145,1.19842E+09,-48.885300,54.908800
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.67,1.506520e-06,0.013077,2.52845E+09,-44.189100,50.216100
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.69,3.204610e-06,0.027818,5.31886E+09,-38.200300,44.234800
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.71,6.810150e-06,0.059116,1.11302E+10,-31.824700,37.876000
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.73,1.444070e-05,0.125353,2.29669E+10,-25.407800,31.498200
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.75,3.047280e-05,0.264521,4.63001E+10,-19.094700,25.282000
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.77,6.363300e-05,0.552370,8.9418E+10,-13.032300,19.468200
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.79,1.300740e-04,1.129115,1.5937E+11,-7.443080,14.481200
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.81,2.556980e-04,2.219601,2.52631E+11,-2.616290,10.823200
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.83,4.729560e-04,4.105521,3.49017E+11,1.217260,8.591890
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.85,8.096780e-04,7.028455,4.26086E+11,4.043530,7.354320
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.87,1.278880e-03,11.101389,4.77627E+11,6.054360,6.639340
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.89,1.879690e-03,16.316753,5.06691E+11,7.492660,6.183210
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.91,2.602930e-03,22.594878,5.14197E+11,8.551990,5.868110
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.93,3.439560e-03,29.857292,5.01298E+11,9.359240,5.642860
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.95,4.381010e-03,38.029601,4.65181E+11,9.993850,5.483590
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.97,5.420320e-03,47.051389,4.1012E+11,10.505500,5.378670
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,0.99,6.551980e-03,56.874826,3.42529E+11,10.924900,5.322870
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,1.01,7.771290e-03,67.459115,2.70558E+11,11.270100,5.314980
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,1.03,9.072000e-03,78.750000,2.0492E+11,11.512500,5.359800
nx1_bcs_27c_vce1.4v,bcs,hbt_bcs,27,1,1.4,1.05,1.036680e-02,89.989583,9.25272E+10,10.476400,5.563720
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.55,2.749680e-06,0.023869,3.40112E+09,-41.827200,49.083700
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.57,4.809620e-06,0.041750,5.87643E+09,-37.289000,44.552300
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.59,8.404570e-06,0.072956,1.01301E+10,-32.575200,39.851100
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.61,1.466150e-05,0.127270,1.73182E+10,-27.828400,35.127300
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.63,2.550080e-05,0.221361,2.91621E+10,-23.119700,30.462600
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.65,4.412770e-05,0.383053,4.82271E+10,-18.506400,25.934900
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.67,7.571000e-05,0.657205,7.716E+10,-14.058100,21.655300
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.69,1.281160e-04,1.112118,1.17574E+11,-9.866920,17.787300
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.71,2.123030e-04,1.842908,1.69062E+11,-6.042250,14.528600
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.73,3.416590e-04,2.965790,2.26462E+11,-2.686360,12.022500
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.75,5.298700e-04,4.599566,2.81849E+11,0.141847,10.255000
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.77,7.880580e-04,6.840781,3.28473E+11,2.448800,9.066570
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.79,1.122810e-03,9.746615,3.64474E+11,4.295310,8.265660
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.81,1.536050e-03,13.333767,3.88533E+11,5.765670,7.706470
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.83,2.026130e-03,17.587934,3.99991E+11,6.941430,7.299030
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.85,2.589200e-03,22.475694,3.95946E+11,7.889640,6.992060
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.87,3.220340e-03,27.954340,3.78256E+11,8.661390,6.756480
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.89,3.913950e-03,33.975260,3.47628E+11,9.285360,6.576450
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.91,4.661010e-03,40.460156,2.94798E+11,9.675590,6.455640
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.93,5.421350e-03,47.060330,1.80005E+11,9.088470,6.485350
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.95,6.105100e-03,52.995660,8.66051E+10,7.572780,6.680730
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.97,6.722170e-03,58.352170,5.09205E+10,6.755080,6.790690
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,0.99,7.328080e-03,63.611806,3.49762E+10,6.509990,6.817220
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,1.01,7.949280e-03,69.004167,2.58423E+10,6.378060,6.856270
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,1.03,8.586320e-03,74.534028,1.9272E+10,5.915880,7.008630
nx1_bcs_125c_vce0.8v,bcs,hbt_bcs,125,1,0.8,1.05,9.213660e-03,79.979688,1.34521E+10,4.577600,7.426600
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.55,2.752880e-06,0.023897,3.4283E+09,-41.837400,49.093900
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.57,4.815950e-06,0.041805,5.92767E+09,-37.285300,44.548700
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.59,8.417870e-06,0.073072,1.02135E+10,-32.564800,39.840700
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.61,1.469130e-05,0.127529,1.748E+10,-27.812800,35.111900
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.63,2.557130e-05,0.221973,2.94406E+10,-23.098000,30.441200
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.65,4.430220e-05,0.384568,4.87947E+10,-18.476000,25.905400
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.67,7.615010e-05,0.661025,7.81918E+10,-14.015100,21.614800
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.69,1.292180e-04,1.121684,1.19474E+11,-9.806840,17.734100
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.71,2.149610e-04,1.865981,1.7223E+11,-5.961480,14.464700
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.73,3.476710e-04,3.017977,2.30836E+11,-2.584150,11.954400
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.75,5.423700e-04,4.708073,2.87933E+11,0.262490,10.189900
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.77,8.117320e-04,7.046285,3.36053E+11,2.582220,9.008300
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.79,1.163770e-03,10.102170,3.73089E+11,4.435540,8.214600
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.81,1.601450e-03,13.901476,3.99411E+11,5.908000,7.661870
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.83,2.123730e-03,18.435156,4.12921E+11,7.082820,7.260490
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.85,2.727060e-03,23.672396,4.14704E+11,8.028570,6.960020
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.87,3.406550e-03,29.570747,4.01832E+11,8.797450,6.732190
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.89,4.156770e-03,36.083073,3.68457E+11,9.427710,6.560660
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.91,4.972130e-03,43.160851,3.24398E+11,9.945550,6.435800
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.93,5.845540e-03,50.742535,2.66196E+11,10.323500,6.357010
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.95,6.747020e-03,58.567882,1.72752E+11,10.040700,6.380540
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.97,7.574690e-03,65.752517,8.43683E+10,8.642720,6.567760
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,0.99,8.314930e-03,72.178212,4.96132E+10,7.711510,6.719650
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,1.01,9.031820e-03,78.401215,3.4488E+10,7.328610,6.815620
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,1.03,9.759630e-03,84.719010,2.62183E+10,7.125050,6.920570
nx1_bcs_125c_vce1.0v,bcs,hbt_bcs,125,1,1.0,1.05,1.050590e-02,91.197049,2.0698E+10,6.786330,7.094530
nx1_bcs_125c_vce1.2v,bcs,hbt_bcs,125,1,1.2,0.55,2.756750e-06,0.023930,3.45042E+09,-41.841300,49.097800
nx1_bcs_125c_vce1.2v,bcs,hbt_bcs,125,1,1.2,0.57,4.823280e-06,0.041869,5.96899E+09,-37.278600,44.542000
nx1_bcs_125c_vce1.2v,bcs,hbt_bcs,125,1,1.2,0.59,8.432660e-06,0.073200,1.02805E+10,-32.552600,39.828600
nx1_bcs_125c_vce1.2v,bcs,hbt_bcs,125,1,1.2,0.61,1.472330e-05,0.127806,1.76096E+10,-27.796200,35.095400
nx1_bcs_125c_vce1.2v,bcs,hbt_bcs,125,1,1.2,0.63,2.564530e-05,0.222615,2.97006E+10,-23.075600,30.419100
