point_id,corner_label,hbt_section,temp_c,nx,vce_v,vbe_v,ic_a,jc_ma_um2,ft_hz,gain_db,nf_db,validity_flags
nx8_sf_125c_vce0.6v,sf,hbt_typ,125,8,0.6,0.93,3.058140e-02,33.182943,1.0246E+11,16.950000,2.832660,ic_high
nx8_sf_125c_vce0.6v,sf,hbt_typ,125,8,0.6,0.95,3.382000e-02,36.697049,6.30497E+10,14.254600,3.115070,ic_high
nx8_sf_125c_vce0.6v,sf,hbt_typ,125,8,0.6,0.97,3.693240e-02,40.074219,4.26508E+10,12.238900,3.460530,ic_high;vbe_high
nx8_sf_125c_vce0.6v,sf,hbt_typ,125,8,0.6,0.99,4.000350e-02,43.406576,2.90506E+10,9.849890,3.941910,ic_high;vbe_high
nx8_sf_125c_vce0.6v,sf,hbt_typ,125,8,0.6,1.01,4.295400e-02,46.608073,1.8461E+10,6.329640,4.710250,ic_high;vbe_high
nx8_sf_125c_vce0.6v,sf,hbt_typ,125,8,0.6,1.03,4.561210e-02,49.492296,1.06536E+10,1.596580,6.064670,ic_high;vbe_high
nx8_sf_125c_vce0.6v,sf,hbt_typ,125,8,0.6,1.05,4.782750e-02,51.896159,5.62999E+09,-3.877550,8.449230,ic_high;vbe_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.55,1.745960e-05,0.018945,2.41896E+09,-25.401900,32.703200,vbe_low
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.57,3.054110e-05,0.033139,4.18391E+09,-21.103800,28.451700,vbe_low
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.59,5.337400e-05,0.057914,7.21623E+09,-16.480300,23.916100,vbe_low
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.61,9.312450e-05,0.101047,1.23732E+10,-11.764000,19.370500,vbe_low
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.63,1.620150e-04,0.175798,2.09231E+10,-7.063790,15.010100,vbe_low
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.65,2.804820e-04,0.304342,3.48866E+10,-2.450550,11.065900,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.67,4.815540e-04,0.522520,5.64476E+10,2.001210,7.834480,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.69,8.156880e-04,0.885078,8.76499E+10,6.195940,5.540270,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.71,1.353370e-03,1.468500,1.28598E+11,10.018500,4.135550,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.73,2.180650e-03,2.366157,1.76426E+11,13.357300,3.351880,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.75,3.384410e-03,3.672320,2.24808E+11,16.142400,2.921670,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.77,5.031970e-03,5.460037,2.67206E+11,18.373300,2.677170,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.79,7.157420e-03,7.766298,3.01093E+11,20.111100,2.533080,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.81,9.761700e-03,10.592122,3.25204E+11,21.446100,2.450140,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.83,1.282250e-02,13.913303,3.38785E+11,22.466100,2.411470,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.85,1.630530e-02,17.692383,3.40681E+11,23.239000,2.410440,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.87,2.017180e-02,21.887804,3.31559E+11,23.815900,2.445010,
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.89,2.438350e-02,26.457791,3.13287E+11,24.221000,2.515200,ic_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.91,2.890060e-02,31.359158,2.86482E+11,24.417400,2.622500,ic_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.93,3.364590e-02,36.508138,2.39269E+11,23.858000,2.775180,ic_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.95,3.832500e-02,41.585286,1.50593E+11,20.828800,3.009010,ic_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.97,4.253570e-02,46.154188,8.46278E+10,17.062500,3.338010,ic_high;vbe_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,0.99,4.639910e-02,50.346246,5.45914E+10,14.540400,3.727220,ic_high;vbe_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,1.01,5.015870e-02,54.425673,3.87978E+10,12.633300,4.180200,ic_high;vbe_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,1.03,5.389470e-02,58.479492,2.81551E+10,10.495300,4.735300,ic_high;vbe_high
nx8_sf_125c_vce0.8v,sf,hbt_typ,125,8,0.8,1.05,5.751610e-02,62.408963,1.93518E+10,7.357570,5.485700,ic_high;vbe_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.55,1.747970e-05,0.018967,2.43873E+09,-25.428300,32.729900,vbe_low
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.57,3.058100e-05,0.033183,4.22116E+09,-21.106500,28.454800,vbe_low
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.59,5.345770e-05,0.058005,7.27694E+09,-16.471900,23.908400,vbe_low
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.61,9.331120e-05,0.101249,1.24908E+10,-11.748900,19.356600,vbe_low
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.63,1.624570e-04,0.176277,2.11574E+10,-7.042110,14.991000,vbe_low
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.65,2.815740e-04,0.305527,3.52952E+10,-2.420000,11.042100,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.67,4.843090e-04,0.525509,5.71862E+10,2.044400,7.807760,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.69,8.225980e-04,0.892576,8.90308E+10,6.256220,5.514480,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.71,1.370080e-03,1.486632,1.30831E+11,10.099500,4.113910,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.73,2.218570e-03,2.407303,1.8009E+11,13.459500,3.335150,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.75,3.463320e-03,3.757943,2.29878E+11,16.262200,2.909230,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.77,5.181100e-03,5.621853,2.74386E+11,18.503800,2.668420,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.79,7.413910e-03,8.044607,3.09705E+11,20.245100,2.528260,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.81,1.016750e-02,11.032444,3.34295E+11,21.578000,2.450640,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.83,1.342130e-02,14.563043,3.51372E+11,22.593300,2.420000,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.85,1.714070e-02,18.598850,3.58855E+11,23.364800,2.431060,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.87,2.128580e-02,23.096571,3.57119E+11,23.945900,2.483120,
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.89,2.581670e-02,28.012912,3.4076E+11,24.365200,2.577420,ic_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.91,3.069530e-02,33.306532,3.14177E+11,24.645100,2.715750,ic_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.93,3.588560e-02,38.938368,2.76783E+11,24.765200,2.899940,ic_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.95,4.133820e-02,44.854818,2.2949E+11,24.503100,3.133560,ic_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.97,4.686130e-02,50.847765,1.58366E+11,22.440800,3.437820,ic_high;vbe_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,0.99,5.196010e-02,56.380317,9.02484E+10,18.482100,3.844040,ic_high;vbe_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,1.01,5.656750e-02,61.379666,5.71618E+10,15.513100,4.321730,ic_high;vbe_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,1.03,6.096750e-02,66.153971,4.07761E+10,13.457000,4.852220,ic_high;vbe_high
nx8_sf_125c_vce1.0v,sf,hbt_typ,125,8,1.0,1.05,6.531610e-02,70.872504,3.08682E+10,11.632600,5.441380,ic_high;vbe_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.55,1.750420e-05,0.018993,2.45479E+09,-25.444300,32.746200,vbe_low
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.57,3.062730e-05,0.033233,4.25113E+09,-21.104500,28.453200,vbe_low
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.59,5.355090e-05,0.058106,7.32568E+09,-16.461300,23.898300,vbe_low
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.61,9.351210e-05,0.101467,1.25848E+10,-11.732600,19.341400,vbe_low
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.63,1.629200e-04,0.176780,2.1345E+10,-7.019650,14.971100,vbe_low
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.65,2.827030e-04,0.306752,3.56254E+10,-2.388890,11.017600,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.67,4.871430e-04,0.528584,5.77899E+10,2.088020,7.780430,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.69,8.297130e-04,0.900296,9.01699E+10,6.316850,5.488260,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.71,1.387410e-03,1.505436,1.32766E+11,10.180700,4.091990,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.73,2.258310e-03,2.450423,1.83112E+11,13.561800,3.318280,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.75,3.547130e-03,3.848882,2.3398E+11,16.381800,2.896720,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.77,5.341730e-03,5.796148,2.79962E+11,18.634200,2.659740,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.79,7.693920e-03,8.348438,3.15983E+11,20.379100,2.523820,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.81,1.061600e-02,11.519097,3.41499E+11,21.709300,2.452300,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.83,1.409040e-02,15.289062,3.58272E+11,22.716300,2.431270,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.85,1.808290e-02,19.621202,3.65741E+11,23.475000,2.457240,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.87,2.255270e-02,24.471246,3.64863E+11,24.041100,2.531310,
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.89,2.745790e-02,29.793728,3.54662E+11,24.452400,2.656380,ic_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.91,3.275790e-02,35.544596,3.29811E+11,24.725800,2.835690,ic_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.93,3.841390e-02,41.681749,2.88394E+11,24.852600,3.071810,ic_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.95,4.438760e-02,48.163628,2.4089E+11,24.821000,3.365930,ic_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.97,5.062640e-02,54.933160,1.84612E+11,24.331900,3.719710,ic_high;vbe_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,0.99,5.691600e-02,61.757813,1.21761E+11,21.998200,4.149950,ic_high;vbe_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,1.01,6.270600e-02,68.040365,7.25591E+10,18.026200,4.677280,ic_high;vbe_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,1.03,6.794880e-02,73.729167,4.79865E+10,15.033100,5.265300,ic_high;vbe_high
nx8_sf_125c_vce1.2v,sf,hbt_typ,125,8,1.2,1.05,7.294090e-02,79.145942,3.50473E+10,12.857800,5.892120,ic_high;vbe_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.55,1.754420e-05,0.019037,2.47008E+09,-25.449400,32.751500,vbe_low
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.57,3.069830e-05,0.033310,4.27916E+09,-21.094800,28.443700,vbe_low
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.59,5.368330e-05,0.058250,7.37433E+09,-16.444600,23.881900,vbe_low
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.61,9.377570e-05,0.101753,1.26706E+10,-11.711000,19.320700,vbe_low
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.63,1.634850e-04,0.177393,2.15149E+10,-6.992190,14.946100,vbe_low
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.65,2.840010e-04,0.308161,3.59242E+10,-2.352920,10.988300,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.67,4.902720e-04,0.531979,5.83372E+10,2.136390,7.748930,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.69,8.373980e-04,0.908635,9.12052E+10,6.381740,5.458770,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.71,1.405970e-03,1.525575,1.34781E+11,10.264500,4.067860,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.73,2.300930e-03,2.496669,1.85843E+11,13.662800,3.300100,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.75,3.637650e-03,3.947103,2.38035E+11,16.493700,2.883650,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.77,5.516910e-03,5.986230,2.84796E+11,18.749400,2.651100,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.79,8.002630e-03,8.683409,3.21222E+11,20.494200,2.520080,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.81,1.111600e-02,12.061632,3.47163E+11,21.824400,2.455680,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.83,1.484470e-02,16.107530,3.63183E+11,22.830000,2.446230,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.85,1.915670e-02,20.786350,3.69729E+11,23.580000,2.490730,
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.87,2.401070e-02,26.053277,3.67513E+11,24.126600,2.592810,ic_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.89,2.936290e-02,31.860786,3.55579E+11,24.510300,2.757670,ic_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.91,3.516950e-02,38.161350,3.31921E+11,24.757700,2.990240,ic_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.93,4.138710e-02,44.907878,2.94646E+11,24.869900,3.293860,ic_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.95,4.797010e-02,52.050890,2.33536E+11,24.771100,3.669380,ic_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.97,5.486810e-02,59.535699,1.72872E+11,24.369400,4.114490,ic_high;vbe_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,0.99,6.198780e-02,67.261068,1.15257E+11,22.981400,4.628310,ic_high;vbe_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,1.01,6.892580e-02,74.789280,6.95836E+10,19.227100,5.227640,ic_high;vbe_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,1.03,7.515820e-02,81.551866,4.46345E+10,15.398700,5.897010,ic_high;vbe_high
nx8_sf_125c_vce1.4v,sf,hbt_typ,125,8,1.4,1.05,8.087510e-02,87.755100,3.10818E+10,12.467500,6.598090,ic_high;vbe_high
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.55,3.038460e-10,0.000000,,-33.187300,38.107300,vbe_low
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.57,8.126550e-10,0.000001,,-33.168200,38.088300,vbe_low
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.59,2.173690e-09,0.000002,,-33.148600,38.068700,vbe_low
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.61,5.814250e-09,0.000006,1.44581E+06,-33.128400,38.048500,vbe_low
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.63,1.555210e-08,0.000017,3.84967E+06,-33.107500,38.027600,vbe_low
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.65,4.159850e-08,0.000045,1.02283E+07,-33.085500,38.005800,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.67,1.112650e-07,0.000121,2.72325E+07,-33.060500,37.981100,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.69,2.975920e-07,0.000323,7.22296E+07,-33.020000,37.941600,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.71,7.958940e-07,0.000864,1.92248E+08,-32.879800,37.804100,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.73,2.128220e-06,0.002309,5.09358E+08,-32.122800,37.054400,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.75,5.688490e-06,0.006172,1.35099E+09,-28.895800,33.847800,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.77,1.518790e-05,0.016480,3.56382E+09,-22.184100,27.195500,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.79,4.043140e-05,0.043871,9.31011E+09,-14.066600,19.269100,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.81,1.067920e-04,0.115877,2.38863E+10,-5.824000,11.705000,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.83,2.764810e-04,0.300001,5.81921E+10,2.077750,5.967400,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.85,6.831740e-04,0.741291,1.27344E+11,9.146640,3.137020,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.87,1.542850e-03,1.674099,2.30825E+11,14.774000,2.173150,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.89,3.059430e-03,3.319694,3.36004E+11,18.666400,1.844050,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.91,5.286910e-03,5.736664,4.13E+11,21.119800,1.701670,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.93,8.139350e-03,8.831760,4.58514E+11,22.650600,1.624370,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.95,1.149310e-02,12.470812,4.80273E+11,23.646400,1.578300,
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.97,1.524410e-02,16.540907,4.8578E+11,24.328700,1.552900,vbe_high
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,0.99,1.931640e-02,20.959635,4.78279E+11,24.816900,1.544410,vbe_high
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,1.01,2.365670e-02,25.669162,4.58671E+11,25.143200,1.551740,vbe_high
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,1.03,2.817230e-02,30.568902,3.25729E+11,24.138700,1.586530,ic_high;vbe_high
nx8_fs_-40c_vce0.6v,fs,hbt_typ,-40,8,0.6,1.05,3.209820e-02,34.828776,6.22829E+10,15.489900,1.804230,ic_high;vbe_high
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.55,3.043320e-10,0.000000,,-33.352700,38.273000,vbe_low
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.57,8.136180e-10,0.000001,,-33.337900,38.258100,vbe_low
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.59,2.175920e-09,0.000002,,-33.322700,38.243000,vbe_low
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.61,5.819890e-09,0.000006,1.45646E+06,-33.307200,38.227400,vbe_low
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.63,1.556680e-08,0.000017,3.87657E+06,-33.291100,38.211500,vbe_low
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.65,4.163750e-08,0.000045,1.03079E+07,-33.274300,38.194800,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.67,1.113690e-07,0.000121,2.74339E+07,-33.254600,38.175500,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.69,2.978720e-07,0.000323,7.28284E+07,-33.219100,38.140900,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.71,7.966510e-07,0.000864,1.93766E+08,-33.079300,38.003800,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.73,2.130310e-06,0.002312,5.13241E+08,-32.294800,37.226600,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.75,5.694550e-06,0.006179,1.3626E+09,-28.975000,33.927300,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.77,1.520720e-05,0.016501,3.59414E+09,-22.192700,27.204400,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.79,4.050280e-05,0.043948,9.4058E+09,-14.054700,19.258100,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.81,1.071090e-04,0.116221,2.41610E+10,-5.800370,11.685400,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.83,2.780460e-04,0.301699,5.89441E+10,2.120680,5.943910,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.85,6.907060e-04,0.749464,1.29557E+11,9.221140,3.119430,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.87,1.572900e-03,1.706706,2.35746E+11,14.882500,2.162430,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.89,3.149090e-03,3.416981,3.45413E+11,18.792300,1.836890,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.91,5.488280e-03,5.955165,4.23791E+11,21.245100,1.696080,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.93,8.505760e-03,9.229340,4.70292E+11,22.769500,1.620020,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.95,1.207400e-02,13.101128,4.95376E+11,23.760600,1.576130,
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.97,1.608370e-02,17.451931,5.03424E+11,24.443500,1.554770,vbe_high
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,0.99,2.045870e-02,22.199110,4.98799E+11,24.937000,1.552990,vbe_high
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,1.01,2.514370e-02,27.282661,4.80848E+11,25.304100,1.570190,ic_high;vbe_high
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,1.03,3.010150e-02,32.662218,4.53848E+11,25.579700,1.606840,ic_high;vbe_high
nx8_fs_-40c_vce0.8v,fs,hbt_typ,-40,8,0.8,1.05,3.530100e-02,38.304036,4.07344E+11,25.683200,1.664860,ic_high;vbe_high
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.55,3.048250e-10,0.000000,,-33.485300,38.405700,vbe_low
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.57,8.145940e-10,0.000001,,-33.473200,38.393600,vbe_low
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.59,2.178180e-09,0.000002,,-33.460800,38.381200,vbe_low
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.61,5.825550e-09,0.000006,1.46506E+06,-33.448200,38.368600,vbe_low
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.63,1.558150e-08,0.000017,3.89822E+06,-33.435200,38.355700,vbe_low
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.65,4.167630e-08,0.000045,1.03715E+07,-33.421600,38.342200,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.67,1.114720e-07,0.000121,2.7594E+07,-33.405100,38.326100,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.69,2.981470e-07,0.000324,7.32997E+07,-33.372300,38.294300,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.71,7.973940e-07,0.000865,1.94954E+08,-33.231600,38.156300,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.73,2.132360e-06,0.002314,5.16564E+08,-32.423900,37.355900,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.75,5.700480e-06,0.006185,1.37158E+09,-29.031600,33.984000,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.77,1.522610e-05,0.016521,3.61757E+09,-22.196100,27.208200,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.79,4.057350e-05,0.044025,9.47994E+09,-14.042300,19.246500,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.81,1.074240e-04,0.116562,2.43777E+10,-5.776900,11.665700,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.83,2.796260e-04,0.303414,5.96574E+10,2.163550,5.920460,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.85,6.984370e-04,0.757853,1.31411E+11,9.296290,3.101790,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.87,1.604470e-03,1.740961,2.40801E+11,14.993000,2.151610,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.89,3.245460e-03,3.521549,3.53044E+11,18.921100,1.829580,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.91,5.708650e-03,6.194282,4.33327E+11,21.373000,1.690370,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.93,8.913270e-03,9.671517,4.80011E+11,22.890200,1.615770,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.95,1.272740e-02,13.810113,5.04386E+11,23.875500,1.574710,
nx8_fs_-40c_vce1.0v,fs,hbt_typ,-40,8,1.0,0.97,1.703910e-02,18.488607,5.11825E+11,24.555800,1.558750,vbe_high
